-2.879793	0.700570	1.559208	41	124	151	1531.759
-2.094395	2.089241	-0.114193	158	45	3	1531.348
2.094395	2.164094	-2.991358	135	43	8	1530.972
-1.832596	0.914445	2.687814	4	36	28	1530.686
2.879793	0.615174	-0.666022	32	122	140	1528.683
1.047198	2.247462	0.191623	139	122	137	1528.088
-2.356194	0.203748	0.590255	157	44	7	1527.830
-2.356194	0.866395	-2.492918	137	123	153	1526.708
-0.785398	2.863997	0.549740	138	38	146	1524.506
0.785398	2.396274	-1.959260	40	136	140	1524.196
-1.832596	1.214854	-1.966664	137	33	135	1523.833
-1.308997	1.875281	0.107086	143	46	0	1522.448
2.094395	0.864993	2.278281	134	126	153	1521.387
2.617994	2.579248	-2.364801	138	43	9	1519.642
-1.047198	2.104282	-0.813972	136	31	139	1519.602
1.832596	2.587733	0.232235	18	117	137	1519.066
-0.785398	2.247462	0.191623	39	132	140	1518.258
-1.570796	2.041297	-2.664597	9	45	156	1516.727
-2.356194	0.700570	1.559208	134	39	150	1514.951
-2.617994	2.456751	-1.503343	134	34	23	1514.251
2.617994	2.164094	-2.991358	124	36	9	1511.103
-2.094395	2.041297	-2.664597	124	133	143	1510.912
1.832596	2.115563	0.685730	7	120	128	1508.682
-2.879793	1.014500	0.906702	146	120	6	1506.777
2.356194	2.349581	-2.702517	136	42	5	1505.148
-0.261799	1.812176	0.656819	35	12	11	1504.017
-1.570796	1.335669	0.897240	145	37	135	1499.375
-0.785398	2.089241	-0.114193	43	143	8	1498.491
0.785398	2.379497	0.561089	29	130	141	1498.207
-0.785398	0.458961	-0.107937	134	41	10	1495.267
-3.141593	1.050534	3.042579	39	139	139	1494.985
-2.356194	0.640596	-2.797608	42	157	3	1494.207
-2.617994	2.104282	-0.813972	143	111	2	1494.168
-1.832596	2.153910	-1.714959	44	129	152	1492.438
-0.523599	1.683268	0.374177	128	36	153	1491.617
2.094395	1.218453	2.777284	147	45	151	1491.395
0.785398	0.961715	0.014085	126	130	140	1491.065
1.832596	0.571433	-1.188419	48	142	153	1490.507
2.617994	0.496451	0.593859	43	3	147	1489.591
-0.261799	1.766067	2.153843	140	142	25	1489.553
-1.570796	2.033014	2.977192	142	45	2	1489.374
-2.356194	1.658653	-2.409879	132	138	13	1489.360
2.617994	1.683268	0.374177	34	139	133	1486.955
-3.141593	0.899350	-2.069907	46	152	153	1486.698
-1.047198	0.914445	2.687814	147	118	132	1485.621
0.523599	1.025536	1.576859	136	136	7	1485.043
2.356194	1.391910	3.030322	139	43	154	1484.007
0.000000	1.417623	-0.202254	40	137	142	1482.972
-0.523599	1.869911	2.701025	47	155	0	1481.886
-2.356194	2.138223	1.678323	120	4	19	1481.363
2.879793	2.251330	-2.330739	132	36	17	1481.148
-0.785398	1.433411	-1.035986	21	144	116	1480.603
-1.570796	2.001437	0.381215	150	46	151	1479.320
-3.141593	0.910508	1.903534	158	116	150	1478.793
2.094395	0.762244	-0.273349	23	116	135	1478.615
-2.617994	2.979456	-1.009304	145	44	151	1478.434
-1.047198	0.458961	-0.107937	138	43	10	1477.607
-0.261799	0.961715	0.014085	122	23	16	1474.696
1.308997	2.760637	2.781135	45	130	149	1472.839
-3.141593	1.242974	-2.977882	38	140	134	1472.834
-2.617994	0.700570	1.559208	46	131	150	1469.887
-0.261799	1.721184	-0.153948	37	142	131	1469.416
1.308997	1.554776	0.100351	12	44	0	1468.684
2.356194	2.174483	2.653697	138	33	135	1467.891
1.570796	1.766067	2.153843	135	116	1	1464.283
-3.141593	1.433411	-1.035986	18	155	40	1463.237
0.785398	1.417623	-0.202254	122	133	146	1462.600
1.308997	1.683268	0.374177	0	115	138	1460.646
-1.570796	1.736875	3.023612	142	46	2	1459.270
-2.617994	1.113094	-0.272241	146	41	151	1458.633
0.785398	2.001437	0.381215	20	32	18	1458.324
0.000000	2.588535	-2.976617	123	19	14	1457.657
-0.785398	1.683268	0.374177	131	40	153	1457.043
1.832596	0.203748	0.590255	34	129	129	1456.749
-0.785398	1.374601	-2.456031	34	127	149	1456.221
0.785398	0.618092	2.539118	125	7	23	1456.187
-0.523599	1.766067	2.153843	122	15	10	1455.664
1.832596	1.391910	3.030322	11	41	133	1455.555
-0.261799	2.089241	-0.114193	39	148	134	1452.647
-1.570796	1.683268	0.374177	150	45	153	1451.992
2.356194	1.870545	-2.976234	130	40	1	1451.786
-1.832596	2.187132	-0.479875	150	38	28	1451.621
1.308997	0.929350	-2.910676	156	116	134	1450.434
-1.047198	0.866395	-2.492918	4	43	159	1450.344
-1.047198	0.961715	0.014085	133	40	6	1449.295
-0.261799	1.574060	2.783565	155	48	155	1448.855
-3.141593	1.134497	-1.109631	18	148	40	1448.847
-1.832596	2.724429	-0.348782	139	43	151	1448.738
-2.094395	1.948085	-2.363031	133	133	7	1447.354
1.047198	2.396274	-1.959260	43	141	141	1447.039
-2.879793	1.699788	2.452890	49	140	1	1446.556
-0.523599	2.396274	-1.959260	151	114	142	1446.514
-1.308997	2.164094	-2.991358	142	44	158	1445.312
1.832596	1.554776	0.100351	145	48	2	1444.594
-0.523599	2.343981	-1.040456	126	139	0	1444.087
1.047198	0.571433	-1.188419	40	124	155	1443.752
-2.094395	0.700570	1.559208	130	36	150	1443.027
-1.308997	1.045978	0.343692	132	42	7	1442.662
-0.261799	2.187132	-0.479875	122	154	3	1442.023
-1.308997	1.184361	0.625864	132	37	151	1441.891
-0.261799	1.184361	0.625864	46	143	154	1440.066
-2.094395	1.214854	-1.966664	144	37	135	1439.477
0.785398	1.756530	-2.105156	148	42	151	1439.412
2.879793	0.619654	-2.216909	125	141	157	1437.488
0.785398	1.218453	2.777284	130	158	23	1437.294
0.785398	1.732874	-0.951685	145	38	137	1436.559
-2.879793	0.640596	-2.797608	124	141	150	1435.876
-1.047198	2.979456	-1.009304	43	138	4	1435.680
-0.523599	1.413347	-1.339188	45	154	142	1435.282
1.308997	2.041297	-2.664597	6	45	6	1434.797
0.261799	2.247462	0.191623	44	1	141	1432.870
1.308997	1.732874	-0.951685	133	33	137	1430.721
2.879793	2.579248	-2.364801	133	39	9	1430.595
2.356194	2.164094	-2.991358	129	39	0	1428.454
2.356194	0.203748	0.590255	122	25	4	1427.879
1.308997	0.496451	0.593859	155	119	132	1427.844
1.832596	1.050534	3.042579	151	46	157	1427.418
-0.523599	1.135813	-2.658866	35	131	145	1427.247
1.832596	0.419640	2.974122	145	46	151	1426.410
-0.785398	0.203748	0.590255	37	128	159	1425.965
-0.261799	1.113094	-0.272241	126	20	23	1424.845
2.879793	1.812176	0.656819	47	153	4	1424.621
2.356194	1.869911	2.701025	140	37	136	1424.301
-0.523599	0.961715	0.014085	123	29	15	1422.618
-2.617994	1.948085	-2.363031	128	147	13	1422.060
2.094395	1.998705	2.370472	143	8	119	1421.536
1.308997	0.615174	-0.666022	129	137	5	1421.488
0.523599	2.664082	-1.071402	16	45	16	1420.547
-0.261799	2.164094	-2.991358	43	148	148	1419.996
2.356194	2.592629	0.909713	4	40	27	1418.797
0.000000	0.290380	-0.796960	132	35	19	1418.786
-1.047198	0.831641	0.616218	124	38	2	1418.608
-1.570796	1.875281	0.107086	147	47	159	1416.961
-1.570796	1.555207	1.708892	3	7	112	1415.103
2.356194	0.762244	-0.273349	27	120	136	1413.592
-0.523599	1.977582	0.969896	42	132	159	1413.546
2.617994	2.592629	0.909713	20	123	127	1413.353
-3.141593	0.370812	-2.547742	124	137	149	1413.080
-2.617994	0.929350	-2.910676	42	151	7	1412.345
2.094395	0.203748	0.590255	36	134	129	1410.655
1.047198	0.700570	1.559208	30	136	120	1409.177
-1.047198	1.195355	1.200319	40	150	156	1409.029
2.879793	1.869911	2.701025	42	137	153	1408.877
0.261799	0.685216	-1.712745	145	109	156	1408.801
0.523599	0.290380	-0.796960	41	140	138	1408.770
0.000000	0.640596	-2.797608	42	8	145	1407.330
1.047198	0.640596	-2.797608	158	46	2	1407.055
0.261799	1.014500	0.906702	156	51	9	1406.453
1.570796	2.579248	-2.364801	12	43	3	1406.211
2.617994	1.741644	-2.695914	48	146	1	1405.472
1.308997	2.001437	0.381215	145	121	132	1404.641
2.356194	0.379747	-1.713059	49	140	159	1404.143
-2.879793	2.455966	-0.641220	2	47	158	1403.254
-1.832596	0.640596	-2.797608	141	118	147	1402.205
2.879793	1.134497	-1.109631	15	145	40	1401.984
1.570796	0.419640	2.974122	153	46	155	1401.832
1.832596	2.247462	0.191623	11	37	15	1401.492
-0.261799	2.719179	-1.780644	156	117	136	1401.473
2.356194	2.588535	-2.976617	132	41	148	1400.764
1.832596	0.290380	-0.796960	130	130	158	1400.262
-1.308997	1.134796	2.434290	143	126	127	1399.428
1.570796	0.290380	-0.796960	126	137	1	1399.422
0.785398	2.356369	3.005869	143	119	2	1398.836
2.094395	0.379747	-1.713059	47	133	159	1398.633
-0.785398	1.824694	1.850876	143	41	156	1398.367
2.879793	1.488617	1.159546	139	137	21	1398.163
-2.094395	0.418037	1.360082	48	141	144	1397.258
-3.141593	2.251330	-2.330739	128	31	13	1395.825
1.308997	2.108018	1.311430	38	137	141	1395.669
-0.261799	2.455966	-0.641220	124	138	151	1395.380
-2.094395	0.914445	2.687814	29	129	141	1395.264
-1.308997	0.203748	0.590255	131	38	3	1393.699
-0.785398	2.356369	3.005869	31	123	159	1393.550
-1.308997	1.504028	0.636812	143	41	140	1393.355
0.785398	1.045978	0.343692	23	38	155	1392.703
1.308997	0.762244	-0.273349	133	128	5	1392.434
-2.094395	0.709924	0.218797	7	44	149	1391.762
0.000000	0.709924	0.218797	47	136	157	1391.623
-3.141593	2.579248	-2.364801	128	35	10	1390.882
1.570796	2.343981	-1.040456	156	44	1	1389.504
-0.785398	1.045978	0.343692	31	125	141	1388.977
-2.356194	2.041297	-2.664597	120	137	141	1388.297
0.523599	1.606104	-0.451151	118	140	155	1388.132
2.879793	1.569311	-3.003978	35	131	137	1387.480
1.570796	2.349581	-2.702517	138	121	152	1387.449
0.523599	2.478122	2.609777	149	118	4	1386.318
2.356194	1.025536	1.576859	131	141	10	1385.974
-2.617994	2.349581	-2.702517	40	5	1	1385.850
-2.094395	0.960688	-0.577532	138	140	14	1384.975
1.570796	0.571433	-1.188419	127	146	8	1384.068
1.047198	1.732874	-0.951685	139	35	137	1384.016
0.261799	1.721184	-0.153948	42	145	139	1383.947
-2.879793	0.906588	1.252948	38	121	156	1382.561
2.879793	2.247462	0.191623	41	146	3	1382.525
1.047198	0.850607	-1.335383	37	123	147	1382.343
-1.047198	1.050534	3.042579	8	44	145	1382.105
2.879793	0.709924	0.218797	122	22	8	1381.741
0.523599	2.704512	1.488683	47	134	148	1381.615
1.832596	2.356369	3.005869	143	41	146	1379.281
-0.523599	0.709924	0.218797	35	129	148	1377.783
-2.879793	2.396274	-1.959260	132	32	24	1377.064
2.356194	1.569311	-3.003978	138	43	159	1376.755
-1.570796	0.496451	0.593859	135	43	148	1376.717
1.047198	1.683268	0.374177	8	37	20	1375.562
-1.570796	1.504028	0.636812	151	42	137	1374.484
-2.094395	2.396274	-1.959260	41	9	153	1374.344
1.047198	0.762244	-0.273349	131	132	5	1373.031
-2.617994	1.128190	-2.288622	116	6	8	1371.327
2.879793	2.704512	1.488683	18	34	15	1370.844
0.000000	1.014500	0.906702	4	51	9	1370.137
2.094395	0.914445	2.687814	145	46	149	1369.935
-2.879793	1.413430	2.550734	48	141	154	1369.696
1.570796	0.929350	-2.910676	150	114	9	1369.482
0.000000	1.113094	-0.272241	127	16	23	1369.394
1.570796	1.574060	2.783565	125	119	146	1369.264
-2.617994	0.418037	1.360082	43	130	144	1368.749
-0.523599	2.108018	1.311430	157	110	156	1368.570
1.308997	1.870545	-2.976234	24	37	138	1368.266
-2.617994	0.831641	0.616218	145	117	1	1367.957
-2.094395	0.906588	1.252948	136	38	146	1367.877
2.879793	2.456751	-1.503343	153	42	21	1367.824
-3.141593	0.419640	2.974122	43	143	137	1367.413
2.617994	2.033014	2.977192	131	36	146	1367.145
1.047198	1.875281	0.107086	142	120	138	1367.004
0.785398	0.370812	-2.547742	3	48	152	1366.883
2.094395	1.574060	2.783565	6	36	128	1366.098
2.617994	1.168678	2.108595	138	3	118	1366.046
-2.356194	1.875281	0.107086	136	151	27	1365.562
-2.356194	1.569311	-3.003978	127	157	18	1365.002
-1.308997	1.812176	0.656819	146	44	146	1364.949
-1.308997	1.218453	2.777284	0	119	128	1364.273
-1.308997	2.407836	1.410646	141	110	154	1362.656
2.879793	1.870545	-2.976234	34	130	141	1362.031
-0.523599	2.404280	-0.174044	40	146	135	1361.347
0.785398	1.658653	-2.409879	146	39	146	1360.922
1.832596	1.440580	2.260026	137	113	154	1360.346
-1.832596	0.615174	-0.666022	132	37	0	1360.131
-2.356194	0.960688	-0.577532	143	40	153	1359.898
1.832596	1.699788	2.452890	137	113	155	1359.720
1.308997	0.866395	-2.492918	158	36	28	1359.639
1.308997	1.662363	0.915448	152	126	124	1359.303
-0.785398	2.396274	-1.959260	146	116	144	1359.135
-0.261799	1.554776	0.100351	155	46	0	1358.820
-1.047198	1.301460	-0.509251	139	31	133	1357.875
2.617994	1.450119	-2.739050	49	147	7	1357.656
1.308997	2.881233	-2.582574	11	43	3	1356.113
-1.047198	0.080730	-2.622036	157	49	13	1356.109
-2.094395	0.961715	0.014085	16	38	9	1355.281
-2.879793	0.418037	1.360082	39	124	145	1355.160
-2.617994	0.419640	2.974122	121	141	143	1354.747
2.617994	1.391910	3.030322	133	41	154	1354.305
1.047198	1.756530	-2.105156	144	40	151	1354.148
2.617994	1.870545	-2.976234	126	36	1	1353.741
-0.261799	1.836682	-0.676006	124	152	9	1353.536
-0.261799	1.824694	1.850876	128	7	22	1351.958
1.570796	0.591903	2.010408	129	8	29	1351.798
-1.570796	1.488617	1.159546	134	117	4	1351.641
0.261799	1.417623	-0.202254	120	18	10	1350.850
-2.094395	0.674054	1.013609	47	133	151	1350.752
2.617994	1.869911	2.701025	37	131	153	1350.683
-1.308997	2.719179	-1.780644	143	132	20	1350.603
-3.141593	2.033014	2.977192	44	141	152	1350.392
-2.356194	1.870545	-2.976234	122	137	134	1349.812
2.879793	2.349581	-2.702517	126	35	10	1349.629
-0.261799	2.724429	-0.348782	44	140	4	1349.130
-1.047198	0.203748	0.590255	127	34	3	1348.983
0.523599	2.579248	-2.364801	45	2	147	1348.830
0.000000	2.104282	-0.813972	45	157	156	1348.316
0.000000	0.379747	-1.713059	4	48	158	1348.070
-2.356194	1.256302	0.062705	159	46	13	1347.586
-1.047198	0.709924	0.218797	131	40	8	1347.230
2.356194	1.135834	-1.431087	46	146	143	1346.993
0.000000	1.574060	2.783565	133	150	29	1346.888
-1.308997	1.909857	-0.381669	159	50	156	1346.387
2.356194	2.396274	-1.959260	155	44	17	1345.304
-1.570796	2.180315	-1.357379	47	132	159	1345.057
0.785398	1.869911	2.701025	115	145	158	1344.003
-0.785398	2.343981	-1.040456	124	144	159	1343.427
2.617994	0.762244	-0.273349	32	123	137	1343.232
-3.141593	0.866395	-2.492918	123	154	5	1342.723
-3.141593	0.700570	1.559208	125	142	21	1342.273
-2.094395	2.455966	-0.641220	137	45	158	1341.782
2.094395	1.050534	3.042579	152	50	150	1340.844
-0.785398	2.456751	-1.503343	48	149	157	1340.074
-2.879793	0.619654	-2.216909	45	155	157	1339.879
-1.570796	2.587733	0.232235	146	44	151	1338.901
0.261799	2.724429	-0.348782	146	119	0	1338.891
2.356194	1.045978	0.343692	36	129	4	1337.726
-1.047198	2.164094	-2.991358	136	44	157	1337.533
-1.832596	0.992645	-1.723759	158	49	149	1337.211
-0.523599	1.875281	0.107086	35	132	138	1336.378
1.570796	1.948085	-2.363031	145	119	156	1336.105
-0.523599	1.812176	0.656819	131	37	147	1335.305
2.879793	0.458961	-0.107937	46	154	148	1334.454
-1.832596	1.554776	0.100351	1	46	0	1334.277
0.523599	2.174483	2.653697	142	123	9	1333.248
1.570796	1.113094	-0.272241	153	47	152	1333.227
-1.047198	2.379497	0.561089	144	46	150	1331.982
-3.141593	0.640596	-2.797608	120	9	11	1331.721
-1.570796	0.733948	3.021411	159	49	138	1331.293
1.308997	1.184361	0.625864	18	120	130	1331.139
1.832596	1.875281	0.107086	146	48	0	1330.602
1.047198	0.458961	-0.107937	26	31	159	1330.562
-2.356194	2.063651	-2.044600	129	19	26	1330.503
2.879793	1.696674	-1.253233	39	137	1	1330.389
1.832596	0.458961	-0.107937	152	117	138	1329.602
2.094395	0.910508	1.903534	143	109	151	1329.588
-3.141593	1.569311	-3.003978	40	133	139	1329.368
-1.570796	1.310100	1.488307	45	151	2	1329.294
0.261799	1.606104	-0.451151	122	151	4	1329.252
0.261799	0.961715	0.014085	118	142	139	1328.963
0.261799	1.301460	-0.509251	118	22	7	1328.751
-2.094395	1.545873	-1.877082	37	130	137	1328.539
0.785398	0.458961	-0.107937	29	28	159	1328.438
-0.261799	0.929350	-2.910676	43	158	144	1328.382
2.356194	2.719179	-1.780644	3	44	10	1327.979
-0.785398	1.050534	3.042579	145	48	5	1327.887
1.308997	1.256302	0.062705	158	47	1	1327.750
0.000000	1.569311	-3.003978	39	144	141	1327.473
0.785398	1.134497	-1.109631	34	123	142	1327.210
-3.141593	1.440580	2.260026	131	17	132	1326.639
-2.617994	0.203748	0.590255	3	43	7	1326.568
2.879793	1.554776	0.100351	43	8	2	1326.538
0.785398	1.606104	-0.451151	41	141	135	1326.385
-0.261799	1.367556	0.358405	40	127	145	1325.478
-1.570796	1.662363	0.915448	132	114	155	1325.042
1.047198	2.724429	-0.348782	11	112	140	1324.316
-0.261799	0.370812	-2.547742	43	7	148	1323.843
0.785398	0.866955	-0.931351	40	124	149	1323.100
-2.879793	2.719179	-1.780644	133	40	8	1322.924
1.832596	1.569311	-3.003978	8	43	138	1322.312
-1.308997	2.456751	-1.503343	48	133	157	1322.291
-0.523599	2.299159	2.264663	126	13	143	1322.178
0.000000	1.869911	2.701025	138	133	27	1321.970
1.308997	1.809167	1.213774	151	131	118	1321.871
2.617994	1.440580	2.260026	132	0	122	1321.231
1.832596	0.864993	2.278281	129	129	153	1320.881
-2.094395	1.846342	-1.796954	41	126	147	1320.562
2.879793	1.699788	2.452890	43	139	159	1319.943
2.094395	1.736875	3.023612	137	44	153	1319.932
-1.308997	0.709924	0.218797	137	42	9	1319.592
-2.617994	1.450119	-2.739050	42	144	141	1319.499
-2.094395	2.579248	-2.364801	33	24	1	1319.234
-0.785398	1.909857	-0.381669	49	147	9	1319.173
1.047198	2.704512	1.488683	129	133	154	1319.108
-1.047198	2.299159	2.264663	22	140	115	1318.631
-1.832596	2.979456	-1.009304	46	148	140	1318.624
2.879793	1.050534	3.042579	38	133	139	1318.131
1.047198	0.831641	0.616218	148	44	1	1317.723
0.523599	0.615174	-0.666022	43	4	151	1316.683
2.356194	0.618092	2.539118	142	43	146	1316.645
-3.141593	1.488617	1.159546	39	146	147	1316.086
-2.617994	1.242974	-2.977882	43	151	138	1315.695
0.261799	0.370812	-2.547742	39	12	8	1315.590
-1.570796	2.579248	-2.364801	25	33	2	1313.685
-2.094395	1.683268	0.374177	127	126	149	1313.048
-0.523599	2.881233	-2.582574	31	126	127	1312.844
1.047198	1.606104	-0.451151	126	127	155	1312.784
-2.879793	1.335669	0.897240	35	130	138	1312.658
-1.570796	1.391910	3.030322	2	40	19	1312.594
-1.832596	1.555207	1.708892	40	137	141	1312.425
-1.832596	2.579248	-2.364801	29	28	1	1312.266
-1.308997	2.455966	-0.641220	159	114	0	1312.068
-0.523599	1.045978	0.343692	36	128	144	1312.004
-3.141593	0.458961	-0.107937	42	152	146	1311.295
-1.570796	1.045978	0.343692	137	45	7	1311.161
-2.094395	1.374601	-2.456031	41	141	134	1310.662
2.617994	1.812176	0.656819	30	140	127	1310.365
-1.047198	0.733948	3.021411	148	47	153	1310.062
-0.523599	1.256302	0.062705	120	27	13	1309.914
2.094395	2.587733	0.232235	25	124	132	1309.549
-1.047198	1.510910	-0.740472	48	137	155	1309.017
2.094395	1.875281	0.107086	140	47	5	1308.589
0.261799	2.478122	2.609777	123	0	22	1308.366
0.785398	2.719179	-1.780644	46	155	152	1308.346
-1.570796	1.870545	-2.976234	158	43	13	1308.238
-1.308997	2.587733	0.232235	138	40	148	1307.838
-2.094395	0.618092	2.539118	148	3	117	1307.793
-2.356194	2.760637	2.781135	156	49	158	1307.648
0.523599	1.301460	-0.509251	120	13	14	1307.461
0.523599	1.194549	-0.801900	33	123	138	1306.625
2.094395	1.741644	-2.695914	46	133	154	1306.294
-1.308997	0.418037	1.360082	117	8	154	1306.131
2.356194	0.458961	-0.107937	31	123	133	1304.494
0.785398	1.113094	-0.272241	123	132	147	1304.144
-0.261799	1.872854	1.543456	36	125	1	1304.130
-2.879793	1.450119	-2.739050	119	0	157	1304.073
-2.094395	2.984978	1.954446	154	42	142	1303.898
-2.617994	2.664082	-1.071402	141	47	159	1303.047
-1.308997	1.325504	-1.671296	44	147	6	1302.821
1.047198	1.134497	-1.109631	4	47	142	1302.656
1.308997	2.396274	-1.959260	137	42	3	1302.310
2.879793	0.929350	-2.910676	37	138	133	1302.211
0.000000	1.050534	3.042579	38	140	137	1301.870
-1.832596	2.180315	-1.357379	41	126	155	1301.824
1.308997	2.984978	1.954446	126	34	153	1301.544
-0.523599	1.554776	0.100351	36	132	137	1301.483
-0.523599	2.033014	2.977192	119	152	16	1301.361
2.094395	1.413430	2.550734	141	111	149	1301.285
-1.047198	2.719179	-1.780644	24	34	6	1301.211
-2.617994	1.391910	3.030322	49	4	134	1301.179
-0.523599	2.174483	2.653697	47	152	4	1301.120
0.785398	1.554776	0.100351	46	144	142	1301.118
-2.356194	1.025536	1.576859	135	37	142	1300.972
1.570796	1.135813	-2.658866	154	120	131	1300.875
0.785398	2.404280	-0.174044	1	46	136	1299.617
1.570796	2.041297	-2.664597	22	36	148	1299.188
0.261799	0.458961	-0.107937	15	46	153	1298.977
-3.141593	0.674054	1.013609	145	117	159	1298.922
1.832596	1.732874	-0.951685	14	150	103	1298.850
0.000000	0.961715	0.014085	43	143	151	1298.807
-1.832596	2.251330	-2.330739	127	131	152	1298.414
1.832596	2.984978	1.954446	44	155	144	1298.302
-2.094395	0.591903	2.010408	48	150	144	1297.940
-0.785398	2.393226	1.857173	129	142	11	1297.766
-1.047198	1.812176	0.656819	142	43	142	1297.742
-2.617994	0.640596	-2.797608	5	41	157	1296.906
-0.261799	2.664082	-1.071402	129	129	153	1296.810
0.261799	0.709924	0.218797	122	136	140	1296.419
-2.617994	0.914445	2.687814	121	148	137	1296.405
-0.785398	1.836682	-0.676006	50	149	2	1296.326
-0.261799	1.301460	-0.509251	44	147	150	1295.902
1.308997	1.050534	3.042579	129	127	143	1295.801
2.094395	1.374601	-2.456031	45	132	157	1295.718
1.047198	0.418037	1.360082	31	131	124	1295.580
1.047198	1.128190	-2.288622	133	139	10	1295.416
-3.141593	2.587733	0.232235	124	6	22	1294.905
-3.141593	1.025536	1.576859	35	120	157	1294.175
-1.832596	2.881233	-2.582574	25	29	6	1293.445
1.832596	1.736875	3.023612	149	45	150	1293.422
1.570796	1.569311	-3.003978	2	45	0	1292.352
-2.094395	1.014500	0.906702	144	51	156	1292.328
2.879793	0.618092	2.539118	132	40	150	1292.219
-2.094395	2.724429	-0.348782	144	45	151	1292.199
1.047198	1.014500	0.906702	143	45	7	1291.558
-1.047198	1.045978	0.343692	129	37	156	1291.373
-2.617994	2.041297	-2.664597	15	49	3	1290.555
0.000000	1.391910	3.030322	39	145	135	1290.248
-1.308997	1.168678	2.108595	139	131	123	1290.198
2.356194	0.992645	-1.723759	0	44	0	1290.086
-1.832596	1.504028	0.636812	128	119	152	1289.619
2.356194	2.299159	2.264663	41	154	156	1289.273
-2.879793	0.080730	-2.622036	139	134	16	1288.422
-2.094395	1.448123	-2.163292	39	134	135	1288.206
1.570796	0.615174	-0.666022	131	135	6	1287.761
-2.617994	0.591903	2.010408	130	37	152	1287.698
0.000000	1.242974	-2.977882	41	143	145	1287.271
-1.047198	2.579248	-2.364801	153	114	150	1286.902
0.261799	2.881233	-2.582574	122	24	6	1286.732
-2.094395	2.587733	0.232235	4	45	9	1286.613
